HurricaneName,FileID,observation_date,observation_time,WindSpeed,CentralPressure,bt_eye,bt_eyewall,EyeProbability,EyeCompleteness,EyeRadius,ArcherLat,ArcherLon,ArcherComboScore,Hurricane
DARBY,183,['2016-07-23'],['15:00'],41.133335,1001.8333,265.032,241.6141,49.4384,1.0,0.2,18.2874,-153.7127,5.8213,HURSAT_b1_v06_2016194N15255_DARBY_c20180912
DARBY,184,['2016-07-23'],['18:00'],39.066666,1002.0,283.7517,279.796,47.6754,0.42466,0.6,19.1,-154.6113,7.9337,HURSAT_b1_v06_2016194N15255_DARBY_c20180912
DARBY,185,['2016-07-23'],['18:00'],39.066666,1002.0,-1.0,-1.0,,-1.0,0.1,20.675,-155.113,6.0267,HURSAT_b1_v06_2016194N15255_DARBY_c20180912
DARBY,186,['2016-07-23'],['21:00'],36.333332,1004.0,292.9125,290.8532,7.6709,0.0,0.55,19.4998,-156.4291,6.5982,HURSAT_b1_v06_2016194N15255_DARBY_c20180912
DARBY,187,['2016-07-23'],['21:00'],36.333332,1004.0,-1.0,-1.0,,-1.0,0.15,20.6248,-155.5034,5.2557,HURSAT_b1_v06_2016194N15255_DARBY_c20180912
DARBY,188,['2016-07-24'],['00:00'],33.600002,1006.0,293.6893,292.8634,3.5425,0.0,0.25,19.5,-157.2072,6.9677,HURSAT_b1_v06_2016194N15255_DARBY_c20180912
DARBY,189,['2016-07-24'],['00:00'],33.600002,1006.0,287.1708,285.0748,4.2006,0.0,0.7,19.6,-156.8893,5.7479,HURSAT_b1_v06_2016194N15255_DARBY_c20180912
DARBY,190,['2016-07-24'],['03:00'],33.600002,1005.0,293.2743,292.2868,4.813,0.0,0.25,19.8726,-157.5909,6.024,HURSAT_b1_v06_2016194N15255_DARBY_c20180912
DARBY,191,['2016-07-24'],['03:00'],33.600002,1005.0,287.6596,285.5277,1.747,0.0,0.7,19.7226,-157.5378,4.5611,HURSAT_b1_v06_2016194N15255_DARBY_c20180912
DARBY,192,['2016-07-24'],['06:00'],33.600002,1004.0,292.8752,292.068,0.60109,0.0,0.35,19.9,-158.1553,2.5698,HURSAT_b1_v06_2016194N15255_DARBY_c20180912
DARBY,193,['2016-07-24'],['06:00'],33.600002,1004.0,-1.0,-1.0,,-1.0,0.1,20.925,-157.5457,4.8233,HURSAT_b1_v06_2016194N15255_DARBY_c20180912
DARBY,194,['2016-07-24'],['09:00'],33.600002,1004.0,291.9691,290.6208,1.4445,0.0,0.35,20.0223,-157.3091,1.709,HURSAT_b1_v06_2016194N15255_DARBY_c20180912
DARBY,195,['2016-07-24'],['09:00'],33.600002,1004.0,286.6318,285.9724,0.47715,0.0,0.15,20.0473,-157.5742,4.3372,HURSAT_b1_v06_2016194N15255_DARBY_c20180912
DARBY,196,['2016-07-24'],['12:00'],33.600002,1004.0,292.0797,290.1103,6.3646,0.0,0.25,19.85,-157.3981,2.3467,HURSAT_b1_v06_2016194N15255_DARBY_c20180912
DARBY,197,['2016-07-24'],['12:00'],33.600002,1004.0,-1.0,-1.0,,-1.0,0.55,21.525,-157.5573,3.9365,HURSAT_b1_v06_2016194N15255_DARBY_c20180912
DARBY,198,['2016-07-24'],['15:00'],33.600002,1006.6667,-1.0,-1.0,,-1.0,0.25,20.8999,-158.0315,3.3556,HURSAT_b1_v06_2016194N15255_DARBY_c20180912
DARBY,199,['2016-07-24'],['15:00'],33.600002,1006.6667,285.622,284.0822,0.028176,0.0,0.15,19.9749,-157.606,-1.0804,HURSAT_b1_v06_2016194N15255_DARBY_c20180912
DARBY,200,['2016-07-24'],['18:00'],33.600002,1009.3333,292.3254,292.0228,0.16018,0.0,0.15,20.65,-158.5269,0.93301,HURSAT_b1_v06_2016194N15255_DARBY_c20180912
DARBY,201,['2016-07-24'],['18:00'],33.600002,1009.3333,289.8502,289.5762,0.61978,0.0,0.7,21.1,-159.4871,3.1316,HURSAT_b1_v06_2016194N15255_DARBY_c20180912
DARBY,202,['2016-07-24'],['21:00'],33.600002,1009.8333,293.0023,292.8268,0.32605,0.0,0.05,20.336,-159.3352,4.3726,HURSAT_b1_v06_2016194N15255_DARBY_c20180912
DARBY,203,['2016-07-24'],['21:00'],33.600002,1009.8333,288.9257,288.361,0.3159,0.0,0.2,20.461,-159.7097,0.46795,HURSAT_b1_v06_2016194N15255_DARBY_c20180912
DARBY,204,['2016-07-25'],['00:00'],33.600002,1010.3333,-1.0,-1.0,,-1.0,0.2,19.8417,-158.748,2.5603,HURSAT_b1_v06_2016194N15255_DARBY_c20180912
DARBY,205,['2016-07-25'],['00:00'],33.600002,1010.3333,-1.0,-1.0,,-1.0,0.15,20.4667,-159.6869,1.5236,HURSAT_b1_v06_2016194N15255_DARBY_c20180912
DARBY,206,['2016-07-25'],['03:00'],33.600002,1009.6667,292.1399,291.2793,0.77727,0.0,0.1,20.8444,-159.9351,0.5547,HURSAT_b1_v06_2016194N15255_DARBY_c20180912
DARBY,207,['2016-07-25'],['03:00'],33.600002,1009.6667,288.3057,288.3057,2.5195,0.0,0.35,21.9944,-160.3656,-0.035671,HURSAT_b1_v06_2016194N15255_DARBY_c20180912
DARBY,208,['2016-07-25'],['06:00'],33.600002,1009.0,-1.0,-1.0,,-1.0,0.4,20.3833,-160.247,2.1645,HURSAT_b1_v06_2016194N15255_DARBY_c20180912
DARBY,209,['2016-07-25'],['06:00'],33.600002,1009.0,-1.0,-1.0,,-1.0,0.15,20.3833,-160.247,1.0517,HURSAT_b1_v06_2016194N15255_DARBY_c20180912
DARBY,210,['2016-07-25'],['09:00'],30.866667,1010.0,293.8553,293.068,3.6057,0.0,0.7,20.8476,-159.5194,1.0759,HURSAT_b1_v06_2016194N15255_DARBY_c20180912
DARBY,211,['2016-07-25'],['09:00'],30.866667,1010.0,290.1051,289.6433,0.51353,0.0,0.6,20.9226,-160.0596,1.0052,HURSAT_b1_v06_2016194N15255_DARBY_c20180912
DARBY,212,['2016-07-25'],['12:00'],28.133333,1011.0,-1.0,-1.0,,-1.0,0.25,20.4,-160.9485,2.6981,HURSAT_b1_v06_2016194N15255_DARBY_c20180912
DARBY,213,['2016-07-25'],['12:00'],28.133333,1011.0,-1.0,-1.0,,-1.0,0.65,20.35,-160.7594,2.3601,HURSAT_b1_v06_2016194N15255_DARBY_c20180912
DARBY,214,['2016-07-25'],['15:00'],28.133333,1011.5,-1.0,-1.0,,-1.0,0.2,20.4644,-161.2681,3.4788,HURSAT_b1_v06_2016194N15255_DARBY_c20180912
DARBY,215,['2016-07-25'],['15:00'],28.133333,1011.5,-1.0,-1.0,,-1.0,0.5,20.2644,-161.0522,3.3179,HURSAT_b1_v06_2016194N15255_DARBY_c20180912
DARBY,216,['2016-07-25'],['18:00'],28.133333,1012.0,-1.0,-1.0,,-1.0,0.5,21.1,-162.1369,-0.98632,HURSAT_b1_v06_2016194N15255_DARBY_c20180912
DARBY,217,['2016-07-25'],['18:00'],28.133333,1012.0,-1.0,-1.0,,-1.0,0.55,20.3,-161.5437,0.14692,HURSAT_b1_v06_2016194N15255_DARBY_c20180912
DARBY,218,['2016-07-25'],['21:00'],26.066666,1012.0,-1.0,-1.0,,-1.0,0.7,20.1727,-160.9771,-4.0137,HURSAT_b1_v06_2016194N15255_DARBY_c20180912
DARBY,219,['2016-07-25'],['21:00'],26.066666,1012.0,-1.0,-1.0,,-1.0,0.55,20.1727,-161.2471,-3.0919,HURSAT_b1_v06_2016194N15255_DARBY_c20180912
DARBY,220,['2016-07-26'],['00:00'],24.0,1012.0,-1.0,-1.0,,-1.0,0.7,20.425,-161.0755,-4.4721,HURSAT_b1_v06_2016194N15255_DARBY_c20180912
DARBY,221,['2016-07-26'],['00:00'],24.0,1012.0,-1.0,-1.0,,-1.0,0.7,20.425,-161.1026,-4.3523,HURSAT_b1_v06_2016194N15255_DARBY_c20180912
DARBY,222,['2016-07-26'],['03:00'],21.266666,1012.5,-1.0,-1.0,,-1.0,0.7,20.6821,-161.1436,-4.6953,HURSAT_b1_v06_2016194N15255_DARBY_c20180912
DARBY,223,['2016-07-26'],['03:00'],21.266666,1012.5,-1.0,-1.0,,-1.0,0.45,20.6321,-161.8477,-4.373,HURSAT_b1_v06_2016194N15255_DARBY_c20180912
DARBY,224,['2016-07-26'],['06:00'],18.533333,1013.0,-1.0,-1.0,,-1.0,0.7,20.825,-162.2441,-5.1694,HURSAT_b1_v06_2016194N15255_DARBY_c20180912
DARBY,225,['2016-07-26'],['06:00'],18.533333,1013.0,-1.0,-1.0,,-1.0,0.1,20.825,-162.1627,-4.4675,HURSAT_b1_v06_2016194N15255_DARBY_c20180912
DARBY,226,['2016-07-26'],['09:00'],18.533333,1013.3333,-1.0,-1.0,,-1.0,0.7,21.7106,-161.2872,-5.5732,HURSAT_b1_v06_2016194N15255_DARBY_c20180912
DARBY,227,['2016-07-26'],['09:00'],18.533333,1013.3333,-1.0,-1.0,,-1.0,0.7,21.6356,-161.3958,-5.4668,HURSAT_b1_v06_2016194N15255_DARBY_c20180912
DARBY,228,['2016-07-26'],['12:00'],18.533333,1013.6667,-1.0,-1.0,,-1.0,0.7,22.25,-161.8313,-5.5117,HURSAT_b1_v06_2016194N15255_DARBY_c20180912
DARBY,229,['2016-07-26'],['12:00'],18.533333,1013.6667,-1.0,-1.0,,-1.0,0.7,22.025,-162.0759,-5.1039,HURSAT_b1_v06_2016194N15255_DARBY_c20180912
ESTELLE,0,['2016-07-15'],['03:00'],22.0,1008.0,254.8594,254.2466,16.8852,0.0,0.2,14.0675,-105.5062,11.3668,HURSAT_b1_v06_2016197N14256_ESTELLE_c20180912
ESTELLE,1,['2016-07-15'],['03:00'],22.0,1008.0,256.9518,254.0236,13.4525,0.0,0.15,14.0675,-105.3776,11.8869,HURSAT_b1_v06_2016197N14256_ESTELLE_c20180912
ESTELLE,2,['2016-07-15'],['06:00'],22.0,1008.0,269.5153,267.7555,2.1353,0.027397,0.3,14.525,-105.4059,12.9814,HURSAT_b1_v06_2016197N14256_ESTELLE_c20180912
ESTELLE,3,['2016-07-15'],['06:00'],22.0,1008.0,280.8605,270.2462,6.7253,0.0,0.3,15.1,-105.6632,12.3044,HURSAT_b1_v06_2016197N14256_ESTELLE_c20180912
ESTELLE,4,['2016-07-15'],['09:00'],22.0,1008.0,-1.0,-1.0,,-1.0,0.15,15.56,-106.6299,10.7187,HURSAT_b1_v06_2016197N14256_ESTELLE_c20180912
ESTELLE,5,['2016-07-15'],['09:00'],22.0,1008.0,-1.0,-1.0,,-1.0,0.2,15.535,-106.6814,10.34,HURSAT_b1_v06_2016197N14256_ESTELLE_c20180912
ESTELLE,6,['2016-07-15'],['12:00'],25.5,1008.0,247.1643,237.6963,31.8288,0.78082,0.15,14.7214,-106.3607,8.447,HURSAT_b1_v06_2016197N14256_ESTELLE_c20180912
ESTELLE,7,['2016-07-15'],['12:00'],25.5,1008.0,238.9376,236.1468,7.4354,0.26027,0.1,14.7214,-106.8244,8.1201,HURSAT_b1_v06_2016197N14256_ESTELLE_c20180912
ESTELLE,8,['2016-07-15'],['15:00'],26.6,1007.5,-1.0,-1.0,,-1.0,0.2,13.5014,-104.8581,9.9874,HURSAT_b1_v06_2016197N14256_ESTELLE_c20180912
ESTELLE,9,['2016-07-15'],['15:00'],26.6,1007.5,287.0336,281.7877,5.9212,0.0,0.35,13.5014,-104.9096,9.7836,HURSAT_b1_v06_2016197N14256_ESTELLE_c20180912
ESTELLE,10,['2016-07-15'],['18:00'],27.7,1007.0,-1.0,-1.0,,-1.0,0.5,13.2712,-105.0478,8.2277,HURSAT_b1_v06_2016197N14256_ESTELLE_c20180912
ESTELLE,11,['2016-07-15'],['18:00'],27.7,1007.0,-1.0,-1.0,,-1.0,0.4,14.1712,-106.5451,8.6568,HURSAT_b1_v06_2016197N14256_ESTELLE_c20180912
ESTELLE,12,['2016-07-15'],['21:00'],30.3,1006.0,262.4495,252.0376,4.6706,0.41096,0.2,14.2501,-106.9424,8.4566,HURSAT_b1_v06_2016197N14256_ESTELLE_c20180912
ESTELLE,13,['2016-07-15'],['21:00'],30.3,1006.0,282.7701,266.7639,16.8965,0.28767,0.7,14.5751,-106.0121,8.3911,HURSAT_b1_v06_2016197N14256_ESTELLE_c20180912
ESTELLE,14,['2016-07-16'],['00:00'],32.9,1005.0,-1.0,-1.0,,-1.0,0.45,13.825,-105.9167,7.2548,HURSAT_b1_v06_2016197N14256_ESTELLE_c20180912
ESTELLE,15,['2016-07-16'],['00:00'],32.9,1005.0,-1.0,-1.0,,-1.0,0.5,13.775,-105.9685,7.2851,HURSAT_b1_v06_2016197N14256_ESTELLE_c20180912
ESTELLE,16,['2016-07-16'],['03:00'],35.5,1004.0,261.0375,255.2134,8.2721,0.57534,0.2,15.288,-108.0356,10.1351,HURSAT_b1_v06_2016197N14256_ESTELLE_c20180912
ESTELLE,17,['2016-07-16'],['03:00'],35.5,1004.0,262.0624,248.0953,36.2618,0.82192,0.15,15.213,-108.1133,10.1493,HURSAT_b1_v06_2016197N14256_ESTELLE_c20180912
ESTELLE,18,['2016-07-16'],['06:00'],38.1,1003.0,-1.0,-1.0,,-1.0,0.1,16.1,-106.7423,11.773,HURSAT_b1_v06_2016197N14256_ESTELLE_c20180912
ESTELLE,19,['2016-07-16'],['06:00'],38.1,1003.0,278.066,263.4489,4.2296,0.0,0.2,15.1,-107.5461,12.0529,HURSAT_b1_v06_2016197N14256_ESTELLE_c20180912
ESTELLE,20,['2016-07-16'],['09:00'],40.2,1002.25,289.6836,288.4242,12.1006,0.041096,0.7,16.2118,-107.3773,11.5633,HURSAT_b1_v06_2016197N14256_ESTELLE_c20180912
ESTELLE,21,['2016-07-16'],['09:00'],40.2,1002.25,288.5787,288.5787,11.8288,0.0,0.7,16.1618,-107.4811,11.7892,HURSAT_b1_v06_2016197N14256_ESTELLE_c20180912
ESTELLE,22,['2016-07-16'],['12:00'],42.3,1001.5,286.8982,277.4426,27.2795,0.17808,0.7,16.025,-108.3576,10.0936,HURSAT_b1_v06_2016197N14256_ESTELLE_c20180912
ESTELLE,23,['2016-07-16'],['12:00'],42.3,1001.5,287.1737,275.0093,49.2266,0.20548,0.7,15.925,-108.4096,10.858,HURSAT_b1_v06_2016197N14256_ESTELLE_c20180912
ESTELLE,24,['2016-07-16'],['15:00'],42.3,1001.25,-1.0,-1.0,,-1.0,0.15,15.4469,-109.1514,8.9243,HURSAT_b1_v06_2016197N14256_ESTELLE_c20180912
ESTELLE,25,['2016-07-16'],['15:00'],42.3,1001.25,225.6862,220.445,5.4168,0.68493,0.1,15.4219,-109.6969,9.5786,HURSAT_b1_v06_2016197N14256_ESTELLE_c20180912
ESTELLE,26,['2016-07-16'],['18:00'],42.3,1001.0,282.8065,275.464,8.0015,0.082192,0.2,16.875,-108.9842,6.8219,HURSAT_b1_v06_2016197N14256_ESTELLE_c20180912
ESTELLE,27,['2016-07-16'],['18:00'],42.3,1001.0,260.1117,251.4371,34.5228,0.75342,0.1,17.45,-108.7763,7.0762,HURSAT_b1_v06_2016197N14256_ESTELLE_c20180912
ESTELLE,28,['2016-07-16'],['21:00'],42.3,1000.5,272.64,263.8104,3.6533,0.26027,0.6,16.6056,-109.7416,8.5178,HURSAT_b1_v06_2016197N14256_ESTELLE_c20180912
ESTELLE,29,['2016-07-16'],['21:00'],42.3,1000.5,272.2277,264.4152,10.7499,0.0,0.3,16.6556,-109.7156,8.6391,HURSAT_b1_v06_2016197N14256_ESTELLE_c20180912
ESTELLE,30,['2016-07-17'],['00:00'],42.3,1000.0,196.1224,196.1224,0.57266,0.0,0.1,15.425,-109.6339,8.4984,HURSAT_b1_v06_2016197N14256_ESTELLE_c20180912
ESTELLE,31,['2016-07-17'],['00:00'],42.3,1000.0,-1.0,-1.0,,-1.0,0.05,15.4,-109.8159,7.8406,HURSAT_b1_v06_2016197N14256_ESTELLE_c20180912
ESTELLE,32,['2016-07-17'],['03:00'],44.9,999.0,202.1229,201.2236,1.8699,0.0,0.1,15.025,-109.4338,6.4046,HURSAT_b1_v06_2016197N14256_ESTELLE_c20180912
ESTELLE,33,['2016-07-17'],['03:00'],44.9,999.0,206.4318,206.4318,0.93843,0.15068,0.35,15.6,-109.5378,6.5304,HURSAT_b1_v06_2016197N14256_ESTELLE_c20180912
ESTELLE,34,['2016-07-17'],['06:00'],47.5,998.0,193.1505,193.1505,0.030221,0.0,0.05,15.75,-110.2296,8.6835,HURSAT_b1_v06_2016197N14256_ESTELLE_c20180912
ESTELLE,35,['2016-07-17'],['06:00'],47.5,998.0,193.4994,193.4994,0.15772,0.0,0.05,15.625,-110.3857,7.9225,HURSAT_b1_v06_2016197N14256_ESTELLE_c20180912
ESTELLE,36,['2016-07-17'],['09:00'],49.35,997.0,260.8255,253.1994,14.7899,0.68493,0.15,15.4424,-112.1412,6.6025,HURSAT_b1_v06_2016197N14256_ESTELLE_c20180912
ESTELLE,37,['2016-07-17'],['09:00'],49.35,997.0,253.7573,246.814,11.934,0.69863,0.15,15.4424,-112.2453,6.063,HURSAT_b1_v06_2016197N14256_ESTELLE_c20180912
ESTELLE,38,['2016-07-17'],['12:00'],51.2,996.0,194.9796,194.9796,6.4451,0.0,0.1,16.0,-110.8771,4.0324,HURSAT_b1_v06_2016197N14256_ESTELLE_c20180912
ESTELLE,39,['2016-07-17'],['12:00'],51.2,996.0,197.4364,197.4364,0.97849,0.0,0.15,15.85,-111.2938,2.7668,HURSAT_b1_v06_2016197N14256_ESTELLE_c20180912
ESTELLE,40,['2016-07-17'],['15:00'],54.8,992.5,193.2369,193.2369,0.0025312,0.0,0.05,16.6099,-110.9887,2.8838,HURSAT_b1_v06_2016197N14256_ESTELLE_c20180912
ESTELLE,41,['2016-07-17'],['15:00'],54.8,992.5,196.9188,196.9188,0.093937,0.0,0.35,16.5349,-111.0929,2.6904,HURSAT_b1_v06_2016197N14256_ESTELLE_c20180912
ESTELLE,42,['2016-07-17'],['18:00'],58.4,989.0,-1.0,-1.0,,-1.0,0.4,18.15,-113.2448,3.794,HURSAT_b1_v06_2016197N14256_ESTELLE_c20180912
ESTELLE,43,['2016-07-17'],['18:00'],58.4,989.0,-1.0,-1.0,,-1.0,0.3,16.0,-111.8111,2.7014,HURSAT_b1_v06_2016197N14256_ESTELLE_c20180912
ESTELLE,44,['2016-07-17'],['21:00'],57.4,989.75,224.209,220.667,1.9919,0.61644,0.35,16.3137,-112.73,4.8711,HURSAT_b1_v06_2016197N14256_ESTELLE_c20180912
ESTELLE,45,['2016-07-17'],['21:00'],57.4,989.75,222.6961,219.2496,2.6031,0.52055,0.45,16.2387,-112.9648,4.6764,HURSAT_b1_v06_2016197N14256_ESTELLE_c20180912
ESTELLE,46,['2016-07-18'],['00:00'],56.4,990.5,249.6172,235.3693,49.3517,0.83562,0.25,15.825,-112.2471,5.4691,HURSAT_b1_v06_2016197N14256_ESTELLE_c20180912
ESTELLE,47,['2016-07-18'],['00:00'],56.4,990.5,244.4055,232.5687,47.9825,0.9863,0.25,15.825,-112.4038,4.7199,HURSAT_b1_v06_2016197N14256_ESTELLE_c20180912
ESTELLE,48,['2016-07-18'],['03:00'],56.4,990.5,245.3455,234.4638,11.2217,0.93151,0.3,16.4712,-112.6702,5.4745,HURSAT_b1_v06_2016197N14256_ESTELLE_c20180912
ESTELLE,49,['2016-07-18'],['03:00'],56.4,990.5,243.9254,233.8339,7.1789,0.89041,0.25,16.3212,-112.7225,4.3556,HURSAT_b1_v06_2016197N14256_ESTELLE_c20180912
ESTELLE,50,['2016-07-18'],['06:00'],56.4,990.5,232.6921,230.7245,0.47289,0.054795,0.15,16.525,-113.5977,6.2629,HURSAT_b1_v06_2016197N14256_ESTELLE_c20180912
ESTELLE,51,['2016-07-18'],['06:00'],56.4,990.5,265.9277,250.2799,27.5516,0.91781,0.65,16.2,-113.0221,5.2526,HURSAT_b1_v06_2016197N14256_ESTELLE_c20180912
ESTELLE,52,['2016-07-18'],['09:00'],55.3,990.75,271.4351,252.5713,48.9901,0.9589,0.25,16.0324,-114.0649,8.9054,HURSAT_b1_v06_2016197N14256_ESTELLE_c20180912
ESTELLE,53,['2016-07-18'],['09:00'],55.3,990.75,206.7835,206.7835,0.028648,0.0,0.1,17.5574,-113.803,7.6408,HURSAT_b1_v06_2016197N14256_ESTELLE_c20180912
ESTELLE,54,['2016-07-18'],['12:00'],54.2,991.0,227.6385,226.1602,0.6095,0.58904,0.6,17.45,-114.3976,7.2736,HURSAT_b1_v06_2016197N14256_ESTELLE_c20180912
ESTELLE,55,['2016-07-18'],['12:00'],54.2,991.0,221.3513,220.275,2.2806,0.0,0.1,17.075,-114.6598,5.9319,HURSAT_b1_v06_2016197N14256_ESTELLE_c20180912
ESTELLE,56,['2016-07-18'],['15:00'],54.2,991.25,242.3649,235.3011,12.8751,0.90411,0.2,17.2575,-114.9264,9.7928,HURSAT_b1_v06_2016197N14256_ESTELLE_c20180912
ESTELLE,57,['2016-07-18'],['15:00'],54.2,991.25,233.0268,230.9932,9.5033,0.0,0.1,17.1325,-114.6377,8.3401,HURSAT_b1_v06_2016197N14256_ESTELLE_c20180912
ESTELLE,58,['2016-07-18'],['18:00'],54.2,991.5,239.5823,233.7843,9.3023,0.58904,0.15,17.35,-115.3237,7.9988,HURSAT_b1_v06_2016197N14256_ESTELLE_c20180912
ESTELLE,59,['2016-07-18'],['18:00'],54.2,991.5,285.7742,277.5427,45.002,0.0,0.45,16.625,-113.9059,7.7032,HURSAT_b1_v06_2016197N14256_ESTELLE_c20180912
ESTELLE,60,['2016-07-18'],['21:00'],52.7,992.25,230.4132,221.2721,47.5347,0.94521,0.2,17.2961,-116.1668,8.7079,HURSAT_b1_v06_2016197N14256_ESTELLE_c20180912
ESTELLE,61,['2016-07-18'],['21:00'],52.7,992.25,227.3185,217.9476,33.1375,0.91781,0.15,17.2961,-116.2719,7.3387,HURSAT_b1_v06_2016197N14256_ESTELLE_c20180912
ESTELLE,62,['2016-07-19'],['00:00'],51.2,993.0,219.727,219.727,0.13562,0.0,0.1,18.0,-115.9922,7.3571,HURSAT_b1_v06_2016197N14256_ESTELLE_c20180912
ESTELLE,63,['2016-07-19'],['00:00'],51.2,993.0,253.2547,249.3663,6.1083,0.49315,0.45,18.5,-116.9127,7.0239,HURSAT_b1_v06_2016197N14256_ESTELLE_c20180912
ESTELLE,64,['2016-07-19'],['03:00'],51.2,993.0,254.9706,252.1503,5.0106,0.64384,0.25,18.2749,-116.2904,8.8334,HURSAT_b1_v06_2016197N14256_ESTELLE_c20180912
ESTELLE,65,['2016-07-19'],['03:00'],51.2,993.0,253.9425,251.0014,3.2728,0.15068,0.35,18.0749,-115.5797,7.4725,HURSAT_b1_v06_2016197N14256_ESTELLE_c20180912
ESTELLE,66,['2016-07-19'],['06:00'],51.2,993.0,278.7544,261.8465,78.0957,0.46575,0.25,18.375,-117.1,10.4379,HURSAT_b1_v06_2016197N14256_ESTELLE_c20180912
ESTELLE,67,['2016-07-19'],['06:00'],51.2,993.0,272.3698,261.1086,75.7148,0.46575,0.3,18.325,-117.1,9.4976,HURSAT_b1_v06_2016197N14256_ESTELLE_c20180912
ESTELLE,68,['2016-07-19'],['09:00'],52.3,992.75,282.8781,255.3503,100.0,0.0,0.4,18.6324,-117.4593,10.1625,HURSAT_b1_v06_2016197N14256_ESTELLE_c20180912
ESTELLE,69,['2016-07-19'],['09:00'],52.3,992.75,281.5263,257.0289,95.9337,0.56164,0.45,18.5324,-117.4857,9.8575,HURSAT_b1_v06_2016197N14256_ESTELLE_c20180912
ESTELLE,70,['2016-07-19'],['12:00'],53.4,992.5,280.0703,241.3315,100.0,1.0,0.25,18.6,-118.018,10.1807,HURSAT_b1_v06_2016197N14256_ESTELLE_c20180912
ESTELLE,71,['2016-07-19'],['12:00'],53.4,992.5,277.6703,248.2088,91.721,1.0,0.2,18.55,-118.0708,8.4402,HURSAT_b1_v06_2016197N14256_ESTELLE_c20180912
ESTELLE,72,['2016-07-19'],['15:00'],53.4,992.25,200.1021,200.1021,0.66135,0.0,0.1,19.1898,-118.3733,10.8659,HURSAT_b1_v06_2016197N14256_ESTELLE_c20180912
ESTELLE,73,['2016-07-19'],['15:00'],53.4,992.25,202.1744,202.1744,0.82893,0.0,0.1,19.1398,-118.5582,9.0748,HURSAT_b1_v06_2016197N14256_ESTELLE_c20180912
ESTELLE,74,['2016-07-19'],['18:00'],53.4,992.0,267.3834,234.6181,30.2256,1.0,0.3,18.225,-119.0679,6.9545,HURSAT_b1_v06_2016197N14256_ESTELLE_c20180912
ESTELLE,75,['2016-07-19'],['18:00'],53.4,992.0,259.1522,232.5213,10.1175,1.0,0.35,18.175,-119.2528,6.564,HURSAT_b1_v06_2016197N14256_ESTELLE_c20180912
ESTELLE,76,['2016-07-19'],['21:00'],54.9,991.0,238.3554,229.9793,46.3497,0.71233,0.1,18.9612,-119.5245,5.5933,HURSAT_b1_v06_2016197N14256_ESTELLE_c20180912
ESTELLE,77,['2016-07-19'],['21:00'],54.9,991.0,229.0736,223.1498,4.9181,0.46575,0.1,18.9112,-119.6831,4.2411,HURSAT_b1_v06_2016197N14256_ESTELLE_c20180912
ESTELLE,78,['2016-07-20'],['00:00'],56.4,990.0,250.5544,238.7743,62.3982,0.89041,0.25,19.175,-120.2414,6.3198,HURSAT_b1_v06_2016197N14256_ESTELLE_c20180912
ESTELLE,79,['2016-07-20'],['00:00'],56.4,990.0,247.281,231.6703,34.1597,1.0,0.2,19.1,-120.2942,5.1004,HURSAT_b1_v06_2016197N14256_ESTELLE_c20180912
ESTELLE,80,['2016-07-20'],['03:00'],56.4,990.0,222.0824,219.7478,11.134,0.24658,0.15,18.8536,-120.8753,7.1762,HURSAT_b1_v06_2016197N14256_ESTELLE_c20180912
ESTELLE,81,['2016-07-20'],['03:00'],56.4,990.0,253.02,246.4873,14.6978,0.36986,0.1,19.0786,-120.4258,6.1449,HURSAT_b1_v06_2016197N14256_ESTELLE_c20180912
ESTELLE,82,['2016-07-20'],['06:00'],56.4,990.0,254.3746,240.0359,48.69,0.76712,0.25,19.05,-121.071,12.116,HURSAT_b1_v06_2016197N14256_ESTELLE_c20180912
ESTELLE,83,['2016-07-20'],['06:00'],56.4,990.0,253.0399,233.9328,17.5316,0.9726,0.25,19.025,-121.1768,11.2432,HURSAT_b1_v06_2016197N14256_ESTELLE_c20180912
ESTELLE,84,['2016-07-20'],['09:00'],56.4,990.0,254.1789,251.5298,49.3844,0.38356,0.15,19.1673,-122.0782,9.6022,HURSAT_b1_v06_2016197N14256_ESTELLE_c20180912
ESTELLE,85,['2016-07-20'],['09:00'],56.4,990.0,256.2117,250.6464,3.2194,0.09589,0.25,19.3673,-121.8666,8.9142,HURSAT_b1_v06_2016197N14256_ESTELLE_c20180912
ESTELLE,86,['2016-07-20'],['12:00'],56.4,990.0,268.8214,267.9913,2.5763,0.32877,0.5,19.425,-123.0439,11.3487,HURSAT_b1_v06_2016197N14256_ESTELLE_c20180912
ESTELLE,87,['2016-07-20'],['12:00'],56.4,990.0,204.6243,204.6243,0.95202,0.0,0.1,18.825,-122.5942,9.7263,HURSAT_b1_v06_2016197N14256_ESTELLE_c20180912
ESTELLE,88,['2016-07-20'],['15:00'],55.3,990.5,265.9267,259.3598,2.9352,0.0,0.15,19.2998,-124.1498,9.084,HURSAT_b1_v06_2016197N14256_ESTELLE_c20180912
ESTELLE,89,['2016-07-20'],['15:00'],55.3,990.5,274.9707,270.3601,33.2865,0.0,0.45,18.5748,-124.9704,9.0614,HURSAT_b1_v06_2016197N14256_ESTELLE_c20180912
ESTELLE,90,['2016-07-20'],['18:00'],54.2,991.0,-1.0,-1.0,,-1.0,0.35,18.1,-125.5212,8.3527,HURSAT_b1_v06_2016197N14256_ESTELLE_c20180912
